方案,年份,情景编号,收入/元,成本/元,互补收益估计/元,利润/元,产量/斤,销量/斤,滞销量/斤,滞销比例,种植面积/亩
问题三方案,2026,90,6416021.069761427,907848.8666901658,328081.8308550904,5836254.033926351,1206330.2691952288,1168367.6120120897,37962.65718313912,0.03146953877603096,1291.9999999999964
问题三方案,2026,91,6585079.178191829,945170.073937169,384263.0289337638,6024172.133188423,1369285.7028748645,1198443.0646082584,170842.63826660602,0.12476770765072313,1291.9999999999964
问题三方案,2026,92,6791255.26302154,936461.0128366704,373108.910387649,6227903.160572519,1386258.6259758095,1251714.960357748,134543.66561806155,0.09705524142246842,1291.9999999999964
问题三方案,2026,93,6574442.53716847,913892.2567172633,375779.137353931,6036329.417805137,1330726.031913996,1184005.7274087365,146720.3045052595,0.11025583101747118,1291.9999999999964
问题三方案,2026,94,6506367.663092054,923680.8952757192,355699.7194096261,5938386.487225961,1242655.6664388068,1170432.519495719,72223.14694308769,0.058119999685885826,1291.9999999999964
问题三方案,2026,95,6540852.53715375,921576.0105757001,334630.76788908266,5953907.294467133,1217454.685130828,1176636.4338178406,40818.25131298741,0.033527532327497736,1291.9999999999964
问题三方案,2026,96,6715768.8568365,937917.0058723359,355364.95220233954,6133216.803166503,1294310.7008026463,1229476.6752373136,64834.02556533273,0.05009154720356321,1291.9999999999964
问题三方案,2026,97,6704344.192297649,955637.4948717499,348513.2842742163,6097219.981700115,1254632.9812062206,1212001.5331175197,42631.44808870088,0.03397921840673633,1291.9999999999964
问题三方案,2026,98,6724618.651344224,946742.9400652904,349984.1422922568,6127859.85357119,1268919.0758849103,1216219.717882135,52699.35800277535,0.041530905322724555,1291.9999999999964
问题三方案,2026,99,6714487.044556326,911932.5994722396,383019.323875463,6185573.768959549,1399730.8629641237,1239016.0970113778,160714.76595274592,0.11481833415633215,1291.9999999999964
问题三方案,2026,100,6634867.322393936,957195.6740031297,342419.8601307819,6020091.5085215885,1246244.9384839886,1191916.7315194046,54328.20696458407,0.043593522659094885,1291.9999999999964
问题三方案,2026,101,6445595.283799592,926745.0552981937,347271.02673542075,5866121.255236819,1309766.7003300288,1171818.4037152338,137948.296614795,0.10532280029720975,1291.9999999999964
问题三方案,2026,102,6576676.327397492,928113.6405650078,340568.33315150783,5989131.019983992,1244892.2251544513,1192871.0427247053,52021.182429746026,0.04178769967279044,1291.9999999999964
问题三方案,2026,103,6424479.948942994,945251.3611051361,321036.657099875,5800265.244937733,1179839.9666594542,1166039.0575736584,13800.909085795749,0.011697272067220288,1291.9999999999964
问题三方案,2026,104,6640884.574970879,922302.365475737,346583.42695916526,6065165.6364543075,1238120.8383821684,1195939.557738347,42181.28064382146,0.03406879145894921,1291.9999999999964
问题三方案,2026,105,6782461.234047627,916486.7377008675,346733.8126085419,6212708.3089553015,1295463.779282811,1237508.1162564456,57955.66302636545,0.04473738591012603,1291.9999999999964
问题三方案,2026,106,6656814.324840407,913036.5080674171,368812.7563686148,6112590.573141605,1372645.1696432247,1222712.459349966,149932.71029325877,0.1092290371970121,1291.9999999999964
问题三方案,2026,107,6662631.763983825,935770.6803533467,376498.06717315223,6103359.15080363,1374846.3181205494,1228180.3373802472,146665.98074030224,0.10667809107624367,1291.9999999999964
问题三方案,2026,108,6574421.607338797,928608.6888376537,331817.64892844355,5977630.567429587,1227233.8209169384,1193152.381519399,34081.43939753948,0.02777094211115795,1291.9999999999964
问题三方案,2026,109,6500661.834749676,914867.4784276313,331792.49054886436,5917586.8468709085,1253106.3286701473,1200148.819949362,52957.50872078538,0.042260985767254296,1291.9999999999964
问题三方案,2026,110,6732133.490256948,952180.4915685325,345447.24418015784,6125400.242868573,1256541.7350689294,1213976.38813494,42565.34693398932,0.03387499654490532,1291.9999999999964
问题三方案,2026,111,6712703.914540589,922828.7339980791,381414.3960904695,6171289.576632979,1367111.8376200548,1202076.6427563257,165035.19486372918,0.12071813755269044,1291.9999999999964
问题三方案,2026,112,6539502.574886102,954197.415823155,358899.60378469597,5944204.762847643,1262090.791243761,1173998.5088477542,88092.28239600686,0.06979868881635208,1291.9999999999964
问题三方案,2026,113,6478335.740607657,955009.7247049034,323644.2552320476,5846970.2711348,1176147.62183148,1160070.06591038,16077.555921099847,0.013669675151886216,1291.9999999999964
问题三方案,2026,114,6648585.729169895,916958.284054953,371445.5836161552,6103073.0287310975,1369987.5992275255,1222236.186558189,147751.41266933642,0.10784872268380152,1291.9999999999964
问题三方案,2026,115,6667604.184792783,958206.248772051,367050.624647362,6076448.560668094,1335337.504791728,1212689.995409756,122647.50938197202,0.09184757332274682,1291.9999999999964
问题三方案,2026,116,6674170.506449737,930119.2599739918,365121.45199907606,6109172.698474821,1301483.9713771723,1212604.8432909125,88879.12808625982,0.06829060521752864,1291.9999999999964
问题三方案,2026,117,6736754.126706134,960597.8129664103,384322.03928814555,6160478.353027869,1386292.3090694512,1213224.9933576854,173067.31571176578,0.12484186385477189,1291.9999999999964
问题三方案,2026,118,6465272.539689017,948293.321868456,320637.68626924185,5837616.904089803,1184551.9653559816,1171382.5761310763,13169.389224905288,0.011117612067738727,1291.9999999999964
问题三方案,2026,119,6455667.950119181,915720.7439170991,328069.35408777604,5868016.560289858,1203636.2187558122,1174464.9932788233,29171.225476988824,0.02423591532260707,1291.9999999999964
问题三方案,2026,120,6807502.479175596,923746.3763452198,379489.0266849216,6263245.129515297,1398860.1389992493,1253655.525915898,145204.6130833514,0.10380209503090954,1291.9999999999964
问题三方案,2026,121,6651236.25736982,924149.6073782493,368220.6847406394,6095307.33473221,1349745.1384120225,1231626.9210500238,118118.21736199874,0.08751149680077012,1291.9999999999964
问题三方案,2026,122,6641997.119423089,916772.7153545008,373128.65771469637,6098353.061783284,1351342.2653304848,1221773.3747694585,129568.89056102629,0.09588162369016029,1291.9999999999964
问题三方案,2026,123,6643138.268118456,949246.5126027477,345950.85449630185,6039842.610012011,1229066.756946744,1188260.8163578978,40805.940588846104,0.03320075200001056,1291.9999999999964
问题三方案,2026,124,6646477.109539315,933951.8111385739,342502.962649542,6055028.261050283,1256300.3335895522,1204741.0706678191,51559.26292173308,0.04104055498768823,1291.9999999999964
问题三方案,2026,125,6387668.878843861,911303.1387174944,322650.37125274737,5799016.111379113,1210921.253336172,1179725.8276499317,31195.42568624043,0.02576172942732227,1291.9999999999964
问题三方案,2026,126,6465418.723903157,915595.6539369485,348450.3810662095,5898273.451032418,1263261.1801757666,1168486.7531990302,94774.4269767364,0.07502362018561336,1291.9999999999964
问题三方案,2026,127,6607287.5354056945,948395.8717657898,357312.8331207701,6016204.496760675,1309802.8135315925,1210043.6446406473,99759.16889094515,0.0761635017579224,1291.9999999999964
问题三方案,2026,128,6585098.999193451,918604.1742763368,357531.4261560401,6024026.251073155,1297170.3033993407,1195775.1804543787,101395.122944962,0.07816639239986284,1291.9999999999964
问题三方案,2026,129,6637457.49601727,919767.4204698867,358621.52278638765,6076311.59833377,1329777.4781338496,1213001.0154736827,116776.4626601669,0.08781654418154666,1291.9999999999964
问题三方案,2026,130,6649743.394144678,942893.8754938621,364450.052656433,6071299.571307248,1314097.3716931103,1198845.7400899476,115251.63160316274,0.087704027179257,1291.9999999999964
问题三方案,2026,131,6608058.042533845,938023.8612634187,346113.94196611136,6016148.123236538,1288081.0157576194,1204661.5955544102,83419.42020320916,0.06476255699968048,1291.9999999999964
问题三方案,2026,132,6695559.015700062,946277.196730996,373146.4027967931,6122428.221765858,1334718.844946404,1209618.9271867664,125099.91775963758,0.09372754287039456,1291.9999999999964
问题三方案,2026,133,6484983.376279975,929127.4893704916,330017.67445208156,5885873.561361565,1195322.7770998625,1170252.3726358474,25070.40446401504,0.020973752817495712,1291.9999999999964
问题三方案,2026,134,6688770.08914851,951612.5504043213,359928.09952777176,6097085.63827196,1298455.6029454495,1206861.1328761918,91594.47006925778,0.07054108732056957,1291.9999999999964
问题三方案,2026,135,6736666.903084195,949973.6224032165,360208.7905146406,6146902.071195619,1284699.31693399,1214963.5706688254,69735.74626516458,0.05428176488144557,1291.9999999999964
问题三方案,2026,136,6656863.752512878,942697.5393880979,358236.62705416203,6072402.840178942,1305025.6960546372,1212137.4189174052,92888.27713723201,0.07117735491190136,1291.9999999999964
问题三方案,2026,137,6503982.506486444,912006.0130830696,347847.37405261927,5939823.867455994,1274303.109286945,1196529.061058499,77774.04822844616,0.061032612776065316,1291.9999999999964
问题三方案,2026,138,6831222.9530126555,946485.4330751669,357482.33897278813,6242219.858910277,1293643.9006036592,1232106.6899484438,61537.21065521543,0.047568894829945106,1291.9999999999964
问题三方案,2026,139,6500438.831848341,924249.1849247316,337782.38554455724,5913972.032468166,1230391.963018123,1172250.8852076519,58141.07781047118,0.047254110525764864,1291.9999999999964
问题三方案,2026,140,6650474.9432340665,950231.2757146913,371470.9974315254,6071714.664950901,1285108.7697825956,1199745.4081089438,85363.36167365173,0.06642500905825491,1291.9999999999964
问题三方案,2026,141,6685837.140512538,934561.2773662981,372472.7218938862,6123748.585040126,1363837.913079352,1219444.9058923477,144393.0071870042,0.1058725569968834,1291.9999999999964
问题三方案,2026,142,6871749.782269081,956305.7118231363,365728.3402567121,6281172.410702657,1328492.1961611724,1248875.4608725081,79616.73528866423,0.05993014902061581,1291.9999999999964
问题三方案,2026,143,6737314.016766567,928836.7725830453,351708.1829339539,6160185.427117475,1268558.6876089773,1223824.7450952835,44733.94251369382,0.035263597144259744,1291.9999999999964
问题三方案,2026,144,6643021.79160939,958920.5948108721,369648.6391260345,6053749.835924552,1335775.8448908264,1203523.5868019592,132252.25808886718,0.09900782275313283,1291.9999999999964
问题三方案,2026,145,6615501.289433248,934848.1889261301,347199.8104020171,6027852.910909135,1239341.9619444993,1186058.1981401616,53283.76380433771,0.04299359292308371,1291.9999999999964
问题三方案,2026,146,6673474.010444282,954173.9361631472,332715.78403225826,6052015.858313393,1224722.8890367092,1200785.4981381402,23937.39089856902,0.01954514863145628,1291.9999999999964
问题三方案,2026,147,6657320.132432337,924771.5414337096,372314.0066791987,6104862.597677826,1344448.4621266967,1216876.2559581075,127572.20616858918,0.09488813425156581,1291.9999999999964
问题三方案,2026,148,6539416.704314153,949639.9129204503,326305.7688405362,5916082.560234239,1202498.2046026913,1175161.9371186427,27336.267484048614,0.02273289671403758,1291.9999999999964
问题三方案,2026,149,6696464.803614762,960577.567243292,345781.0460407512,6081668.282412221,1276231.981122215,1215554.3925814396,60677.58854077547,0.04754432535644539,1291.9999999999964
问题三方案,2026,150,6617701.035300309,953880.4304963385,366986.1015004769,6030806.706304447,1334824.0214122832,1203255.0195322048,131569.00188007834,0.09856655242155027,1291.9999999999964
问题三方案,2026,151,6514255.009361578,911774.9740536115,356383.81302468904,5958863.848332656,1291733.7996756383,1187227.470291543,104506.32938409527,0.08090392107904694,1291.9999999999964
问题三方案,2026,152,6565540.004907217,915730.6956333702,341609.99152285425,5991419.300796701,1265319.6953487427,1209306.145898389,56013.54945035372,0.04426829808803021,1291.9999999999964
问题三方案,2026,153,6508488.731904436,917717.1815442723,340871.55662825255,5931643.106988416,1218206.8361436904,1178878.3713532481,39328.46479044226,0.032283897630174994,1291.9999999999964
问题三方案,2026,154,6524981.01747105,916937.9090018589,371735.21327986236,5979778.321749053,1319382.4934953814,1184268.5720767754,135113.92141860607,0.10240693815836131,1291.9999999999964
问题三方案,2026,155,6484060.451467036,917008.6828830313,339081.2673734658,5906133.035957471,1234324.0998145398,1172353.2077677688,61970.89204677101,0.05020633726270296,1291.9999999999964
问题三方案,2026,156,6633711.302114348,923376.1924174711,344623.4941941823,6054958.60389106,1275367.3423114629,1214520.965226231,60846.37708523194,0.04770890320505979,1291.9999999999964
问题三方案,2026,157,6688717.965373009,924474.1201553035,362491.339736536,6126735.184954242,1309060.9918319557,1225011.7167934882,84049.27503846749,0.06420577464526336,1291.9999999999964
问题三方案,2026,158,6634198.205550988,954322.1244129308,351717.9722014308,6031594.053339489,1258968.4315562919,1183478.9625951077,75489.46896118415,0.05996136763164646,1291.9999999999964
问题三方案,2026,159,6624022.197122782,945757.7500584977,337479.7009939302,6015744.148058214,1222442.09044765,1179414.8186025475,43027.27184510254,0.03519779970055371,1291.9999999999964
问题三方案,2026,160,6672542.429471063,924670.1228990038,362214.15998496703,6110086.466557026,1304520.7318638621,1209501.4931709778,95019.23869288433,0.07283842745613062,1291.9999999999964
问题三方案,2026,161,6688416.787042643,957196.0326076009,342846.66427002347,6074067.418705066,1234250.525757086,1197871.1633680216,36379.362389064394,0.029474860759528047,1291.9999999999964
问题三方案,2026,162,6547809.728816363,923887.1933479335,329821.652050584,5953744.187519013,1211198.563984614,1185020.5575746805,26178.006409933558,0.021613307007079724,1291.9999999999964
问题三方案,2026,163,6328244.123470254,916228.8699246057,319249.13428089814,5731264.387826547,1172586.315454509,1147914.9578172946,24671.357637214474,0.021040120724632155,1291.9999999999964
问题三方案,2026,164,6777918.5190324485,952561.3034098573,365652.11872283503,6191009.3343454255,1312113.7708940902,1211441.6461983777,100672.12469571247,0.07672514909062593,1291.9999999999964
